Timestamp,Plant_ID,Soil_Moisture,Ambient_Temperature,Soil_Temperature,Humidity,Light_Intensity,Soil_pH,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Chlorophyll_Content,Electrochemical_Signal,Plant_Health_Status,rainfall,label,Soil_Type,Crop1,Crop2,Crop3
54:53.5,10.0,23.2917138,27.0780006,16.33825517,62.49826141,679.1856977,5.508953625,33.59852875,41.19848546,22.32184341,26.77206124,1.072293412,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,33.9710736,26.6064643,22.11428529,67.79693436,833.1776261,6.981233798,22.45861421,28.44331826,35.43525886,45.1772278,1.978329205,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,39.71959742,23.31285964,18.0992048,57.78763503,394.4906654,6.828916359,35.65618458,29.84514436,21.88650854,47.67327532,1.690462287,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,24.27227312,28.35525214,22.46557005,58.78689045,983.2705596,6.617171622,44.63568365,32.11226972,32.48530296,29.11819775,1.531953603,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,12.47169112,24.62537505,18.58386377,63.96896046,363.9213527,6.756202562,12.50349841,46.29711011,46.33575426,23.9712547,0.304382018,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,35.27567889,20.47533216,24.83555009,67.75573737,554.3466043,6.505550955,18.17119217,35.14213021,45.48649328,48.37939953,1.626879161,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,17.00931426,28.18655296,20.7550505,60.52844371,681.775851,6.200424898,47.78763974,31.50839631,31.32720646,24.49491199,1.921912271,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,16.43158844,27.31980592,17.82384448,64.64765921,665.3571185,6.24613853,29.51920128,47.57943626,36.41945961,45.80644301,1.35711664,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,19.65000764,20.10013078,15.11018399,45.9205581,698.4869464,6.657450733,40.18200397,26.50439268,19.52672671,41.03948344,0.793336179,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,35.56537476,19.23179871,24.07403151,63.72483184,722.1555749,6.453103176,24.5378188,27.25498709,33.47966985,43.94703659,1.511676652,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,15.34920922,27.10960922,19.15094995,56.56279983,755.4283222,6.309110578,15.81925899,41.36782416,42.65670348,21.32301794,0.216278805,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,17.04389953,25.62972158,21.21872037,46.70732838,699.0759248,7.120071566,24.4594727,16.35524341,35.23600905,38.42090249,0.454055711,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,10.78518718,21.94457998,15.54568443,64.53120089,380.6354927,7.234812098,39.64639936,35.45227751,44.3450286,35.26766344,1.969196915,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,30.64149186,23.07963357,15.15238824,68.25148332,561.0498648,5.730038553,21.18577353,41.99193521,25.51293632,42.19407503,0.834848518,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,14.10709586,28.44803608,18.42832366,68.39384081,433.4808968,6.970884553,10.37586739,43.00802176,22.62676366,48.88499365,1.881882039,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,16.80822928,27.53009812,22.28924138,43.87855588,888.2026388,5.663713711,14.13426417,46.96327465,12.0834405,22.82133123,1.760397321,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,22.34364766,19.31463586,19.14336558,58.65234805,368.4971126,6.53984663,33.17792066,12.49393212,36.74291636,41.75166952,1.936856363,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,36.66483994,27.8525523,16.28602942,59.69068352,885.2675029,6.909631687,38.98470494,13.68568131,47.7006595,20.43217869,1.59999641,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,28.30275957,23.87888625,24.0964552,64.5963726,918.4898896,7.158486195,28.93372443,28.20350155,43.07903411,28.55026616,1.446091471,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,36.48485781,18.67586509,18.0986476,65.93755508,752.8871647,6.576675849,40.58141,41.35201063,36.27350767,23.37821448,1.04995533,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,13.71006669,27.4207993,21.66664537,40.48792219,633.4426595,6.342735665,33.65252987,33.08028675,46.71143752,34.336211,0.067482649,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,20.20140852,18.71906964,23.27406161,66.91518421,962.1001282,7.307265607,20.70580238,11.30617166,18.70900946,29.11790056,1.626033133,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,16.8526721,22.24350745,17.93508959,41.05566174,226.5462634,6.614127623,34.46955026,29.1298725,13.0251789,35.66455781,1.870019123,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,25.37934879,24.19356343,15.2056178,65.50682412,730.7521038,5.581178204,25.29098045,46.44429492,19.57566096,34.70518276,0.909214252,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,14.44278071,29.51864541,19.5111717,61.32077825,254.0771559,6.628783549,46.01254294,37.79177136,46.43032422,41.12001172,0.287378181,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,20.82581118,21.82969715,24.05766565,54.0249173,921.8975813,7.291091707,45.96101925,14.47777638,41.22782096,47.51136881,0.062687447,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,34.93306556,20.7226444,19.26016129,51.62803634,812.5237765,6.917934198,16.34077117,27.19903267,36.93922856,28.58223415,0.941313489,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,15.90833905,29.62156934,19.03632489,43.78107913,811.5226598,6.143542526,41.40544734,18.70872534,46.84372369,22.49124974,0.087318017,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,38.28528037,23.78824133,22.09173048,57.92465426,984.8672051,6.475364781,17.76360567,45.37898911,38.9373835,44.55093713,1.250087481,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,34.37126113,24.19322949,15.06199085,66.99966196,352.4460469,7.370129471,43.7712724,39.52004844,33.593838,30.18099272,1.158275571,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,11.44312755,29.64355166,19.64461407,57.37972092,894.7565423,6.02233929,48.62866771,45.86511248,36.30523547,38.06809884,0.3764621,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,16.18844531,27.03981001,20.63468941,67.178294,423.1193809,7.017965726,27.38981098,36.32040208,11.91438408,43.03459122,1.889781194,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,22.53287805,22.32983499,21.10472756,51.17023407,767.7883582,5.584587838,12.09111649,27.16437801,25.48883696,36.33896191,0.112198103,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,27.8888668,28.04684,17.24571402,62.27244415,547.9064631,7.305595577,27.41819265,22.20048455,15.11014224,42.25481795,1.762601465,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,18.83941502,26.19792878,18.1036259,42.91622021,618.9438825,5.966890666,48.23003205,30.04563079,19.47444967,37.76738173,0.374748801,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,37.81929713,29.31324971,23.40971002,41.00695915,755.927433,6.739893904,43.335375,25.39982041,12.22138803,37.11650436,0.205972498,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,19.23711792,27.99517186,19.35361288,61.33707995,795.2880169,7.255786459,35.5574483,20.16809304,33.49533023,34.93555562,0.770932913,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,30.8770732,22.74212887,17.58131898,48.37059859,895.1133715,7.251113413,40.35974345,24.56729986,31.09298259,32.59226289,0.646368476,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,39.10646775,24.12276708,24.29363008,49.32913247,928.2398222,6.090777286,33.59517169,22.62969064,33.23912002,32.52841158,0.225957528,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,27.47477544,27.15867709,23.84185322,60.51701594,408.7288185,7.368430509,38.19988054,29.67785464,40.48898064,30.21628201,0.812817629,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,23.64139919,21.99699746,23.55082239,43.89654653,340.8872742,6.828317286,15.18811639,38.76719603,47.6992966,30.20028115,1.29543996,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,16.9661586,19.4023279,15.83036094,48.40702117,489.10823,6.859885323,16.60590711,28.95366918,24.85636478,24.93991689,1.586818186,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,20.02867922,23.26134629,23.64609936,64.81210858,843.7902632,7.12929778,41.38359303,37.96298177,35.52088937,38.35588082,0.815752913,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,11.36599714,21.36601219,17.10633028,48.57999129,766.3602357,6.080022016,36.44367986,26.24603257,11.56322371,33.17598737,1.609870661,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,10.08486539,24.49266335,22.98154961,62.59368271,261.9521948,6.265882351,37.98240052,11.2472644,21.86175873,25.61231088,1.076481572,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,31.992967,21.49535876,21.74613345,63.52809034,441.1791707,5.694421452,47.13709749,43.53517883,42.61338626,36.52661066,1.982226376,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,30.54657928,23.72091969,18.67209927,56.48246976,926.1613517,7.251077769,32.99726132,46.08756056,26.77255942,21.12808523,0.043119749,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,16.04861123,29.61260355,16.636631,45.46449775,833.1746591,7.427093649,38.52334514,18.31876572,42.27011762,20.09224493,1.121254335,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,38.34608206,25.02847661,24.7084481,46.83699265,509.2423301,7.176634531,35.07953873,23.25690421,45.70421122,46.79510586,0.219316315,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,29.72082489,28.21244316,23.39948396,54.60688389,338.5308642,6.102391118,16.7956464,36.80890248,41.68353288,44.88830709,0.446780478,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,18.33295853,25.31918694,17.844787,51.99101768,829.0862007,6.244383456,29.73584622,28.67908958,36.60517838,39.97046775,1.007463178,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,11.55298246,22.16017773,16.32944743,46.99823452,921.7123874,5.942638088,13.44878403,12.40934793,15.36086333,23.56533311,1.756761741,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,20.66128753,19.31212393,19.64331219,68.70975113,241.1868697,6.100653269,34.04624866,15.38262072,32.47108026,31.5595522,0.102676656,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,13.59234118,22.22637901,19.29564845,46.33111813,505.7693965,6.797664462,20.54511132,28.2723057,30.01759978,31.30147423,0.274459949,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,26.23621346,26.82827929,23.74430588,59.96600679,618.3844211,7.080154417,32.46881444,33.10381082,17.18476113,48.7215941,0.832167618,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,31.76196582,27.30237547,21.37076827,68.22405254,222.1799316,6.9798158,21.59363977,30.55453474,38.96054329,40.07028851,0.842993858,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,30.98180738,24.64436242,21.70766348,62.74650895,705.8287751,6.85282004,48.22510362,46.60488222,33.55011846,35.63971498,1.811755727,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,39.2322332,28.53412385,21.82311356,40.45068901,700.3661573,7.425449932,26.96555915,22.98961552,49.57325879,47.4066708,0.579300244,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,33.57612061,21.53531657,18.98488761,46.35592468,430.8380723,7.483986222,28.26895454,39.68067114,27.77407617,48.25398689,0.985966171,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,33.17869149,22.55643721,19.21450825,61.88170506,267.5286654,5.870640376,36.35016813,27.57935362,40.09888738,43.5790552,1.409170346,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,11.80262028,22.85459337,18.14762723,56.86992811,570.8640304,6.664310581,32.51758535,20.72726194,16.67264333,32.49905015,0.275545508,High Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,14.53895362,21.86218601,24.98565237,47.47278274,709.5857033,5.589348302,32.29863456,26.4574547,35.3515866,33.48927285,1.941980696,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,21.10154427,21.22452332,20.44301921,47.41202439,330.1084535,5.525474554,33.28851194,44.8552377,21.08715468,40.31372238,0.98393621,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,28.32922481,25.53536311,22.74707576,53.09694008,424.4386665,7.130092233,15.29343674,26.6749858,37.76335858,26.76714553,1.38695635,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,29.52578375,29.37942192,23.52193395,41.45004863,305.9670213,6.219657546,36.62539058,22.92136557,14.31277119,49.87681877,1.284776553,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,11.79043565,21.89144754,22.46686824,46.78188061,859.5072055,6.026422823,37.32024354,45.48083073,29.54364579,31.52267944,1.660736627,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,31.28526897,27.78070087,15.60121835,41.61572851,434.7703169,6.775305966,49.80312658,23.75162272,18.19959925,30.07060859,1.636534817,Healthy,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,29.66578009,27.60528504,15.38169909,54.66819556,650.5368535,5.715289201,29.9931071,14.91446977,21.56074653,24.27322407,0.714553463,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,15.49078217,22.10811192,15.22103266,61.24314265,768.7607875,5.958956578,45.25867844,25.21624793,31.94071732,30.93067594,1.448028921,High Stress,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,23.4957228,21.68023971,15.49976449,40.69367065,293.6433659,7.419156555,38.35118886,48.65607815,28.47323256,38.32448426,0.880018506,Moderate Stress,,,Neutral,Wheat,Barley,Sugarcane
54:53.5,10.0,30.97167529,23.01948793,21.9349176,41.38710661,492.9520141,5.855766717,49.40254995,23.84397066,19.75004186,46.02752857,0.344597418,Healthy,,,Slightly Acidic,Rice,Maize,Groundnut
54:53.5,10.0,24.40635651,25.72460506,23.3585726,47.50539411,304.2015655,6.12204198,29.65928716,34.3725863,10.48606198,41.97709831,0.047540574,Moderate Stress,,,Slightly Acidic,Rice,Maize,Groundnut
,,,,20.87974371,82.00274423,,6.502985292,90.0,42.0,43.0,,,,202.9355362,rice,Neutral,Wheat,Barley,Sugarcane
,,,,21.77046169,80.31964408,,7.038096361,90.0,58.0,41.0,,,,226.6555374,rice,Neutral,Wheat,Barley,Sugarcane
,,,,23.00445915,82.3207629,,7.840207144,90.0,55.0,44.0,,,,263.9642476,rice,Alkaline,Cotton,Mustard,Pearl Millet
,,,,26.49109635,80.15836264,,6.980400905,90.0,35.0,40.0,,,,242.8640342,rice,Neutral,Wheat,Barley,Sugarcane
,,,,20.13017482,81.60487287,,7.628472891,90.0,42.0,42.0,,,,262.7173405,rice,Alkaline,Cotton,Mustard,Pearl Millet
,,,,23.05804872,83.37011772,,7.073453503,90.0,37.0,42.0,,,,251.0549998,rice,Neutral,Wheat,Barley,Sugarcane
,,,,22.70883798,82.63941394,,5.70080568,90.0,55.0,38.0,,,,271.3248604,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,20.27774362,82.89408619,,5.718627178,90.0,53.0,40.0,,,,241.9741949,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.51588066,83.5352163,,6.685346424,90.0,54.0,38.0,,,,230.4462359,rice,Neutral,Wheat,Barley,Sugarcane
,,,,23.22397386,83.03322691,,6.336253525,90.0,58.0,38.0,,,,221.2091958,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.52723513,81.41753846,,5.386167788,90.0,53.0,40.0,,,,264.6148697,rice,Acidic,Tea,Potato,Pineapple
,,,,23.97898217,81.45061596,,7.50283396,90.0,46.0,42.0,,,,250.0832336,rice,Alkaline,Cotton,Mustard,Pearl Millet
,,,,26.80079604,80.88684822,,5.108681786,90.0,58.0,44.0,,,,284.4364567,rice,Acidic,Tea,Potato,Pineapple
,,,,24.01497622,82.05687182,,6.98435366,90.0,56.0,36.0,,,,185.2773389,rice,Neutral,Wheat,Barley,Sugarcane
,,,,25.66585205,80.66385045,,6.94801983,90.0,50.0,37.0,,,,209.5869708,rice,Neutral,Wheat,Barley,Sugarcane
,,,,24.28209415,80.30025587,,7.042299069,90.0,48.0,39.0,,,,231.0863347,rice,Neutral,Wheat,Barley,Sugarcane
,,,,21.58711777,82.7883708,,6.249050656,90.0,38.0,41.0,,,,276.6552459,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,23.79391957,80.41817957,,6.970859754,90.0,35.0,39.0,,,,206.2611855,rice,Neutral,Wheat,Barley,Sugarcane
,,,,21.8652524,80.1923008,,5.953933276,90.0,38.0,36.0,,,,224.5550169,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,23.57943626,83.58760316,,5.85393208,90.0,35.0,40.0,,,,291.2986618,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,21.32504158,80.47476396,,6.442475375,90.0,45.0,36.0,,,,185.4974732,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.15745531,83.11713476,,5.070175667,90.0,40.0,43.0,,,,231.3843163,rice,Acidic,Tea,Potato,Pineapple
,,,,21.94766735,80.97384195,,6.012632591,90.0,59.0,41.0,,,,213.3560921,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,21.0525355,82.67839517,,6.254028451,90.0,41.0,43.0,,,,233.1075816,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,23.48381344,81.33265073,,7.375482851,90.0,47.0,37.0,,,,224.0581164,rice,Neutral,Wheat,Barley,Sugarcane
,,,,25.0756354,80.52389148,,7.778915154,90.0,53.0,41.0,,,,257.0038865,rice,Alkaline,Cotton,Mustard,Pearl Millet
,,,,26.35927159,84.04403589,,6.286500176,90.0,59.0,43.0,,,,271.3586137,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.52922681,80.54498576,,7.070959995,90.0,50.0,41.0,,,,260.2634026,rice,Neutral,Wheat,Barley,Sugarcane
,,,,20.77576147,84.49774397,,6.244841491,90.0,49.0,44.0,,,,240.0810647,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,22.30157427,80.64416466,,6.043304899,90.0,51.0,35.0,,,,197.9791215,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,21.44653958,84.94375962,,5.824709117,90.0,57.0,41.0,,,,272.2017204,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,22.17931888,80.33127223,,6.357389366,90.0,35.0,40.0,,,,200.0882787,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.52783742,82.73685569,,6.364134968,90.0,37.0,39.0,,,,224.6757231,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,20.26707606,81.63895217,,5.01450727,90.0,53.0,38.0,,,,270.4417274,rice,Acidic,Tea,Potato,Pineapple
,,,,25.7354293,83.88266234,,6.149410611,90.0,54.0,44.0,,,,233.1321372,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.79533926,82.1480873,,5.950660556,90.0,55.0,42.0,,,,193.3473987,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.75754171,81.17734011,,5.960370061,90.0,57.0,35.0,,,,272.2999056,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,23.86330467,83.15250801,,5.561398642,90.0,39.0,36.0,,,,285.2493645,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,21.01944696,82.95221726,,7.416245107,90.0,43.0,44.0,,,,298.4018471,rice,Neutral,Wheat,Barley,Sugarcane
,,,,24.17298839,83.7287574,,5.583370042,90.0,44.0,41.0,,,,257.0343554,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,22.78133816,82.06719137,,6.430010215,90.0,42.0,36.0,,,,248.7183228,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.62980105,83.52842314,,5.534878156,90.0,45.0,43.0,,,,209.9001977,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.59704938,80.14509262,,6.903985986,90.0,60.0,36.0,,,,200.834898,rice,Neutral,Wheat,Barley,Sugarcane
,,,,23.83067496,84.81360127,,6.271478838,90.0,40.0,40.0,,,,298.5601175,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.31355498,82.36698992,,7.224285503,90.0,52.0,45.0,,,,265.5355937,rice,Neutral,Wheat,Barley,Sugarcane
,,,,24.8972823,80.52586088,,6.13428721,90.0,35.0,38.0,,,,183.6793207,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.958779,84.47963372,,5.206373153,90.0,49.0,42.0,,,,196.9560008,rice,Acidic,Tea,Potato,Pineapple
,,,,23.24113501,84.59201843,,7.782051313,90.0,39.0,38.0,,,,233.0453455,rice,Alkaline,Cotton,Mustard,Pearl Millet
,,,,21.66628296,80.70960551,,7.062779015,90.0,43.0,39.0,,,,210.8142087,rice,Neutral,Wheat,Barley,Sugarcane
,,,,24.63544858,80.41363018,,7.730367824,90.0,55.0,45.0,,,,253.7202781,rice,Alkaline,Cotton,Mustard,Pearl Millet
,,,,23.43121862,83.06310136,,5.286203711,90.0,36.0,43.0,,,,219.9048349,rice,Acidic,Tea,Potato,Pineapple
,,,,20.0454142,80.3477562,,6.766240045,90.0,60.0,39.0,,,,208.5810155,rice,Neutral,Wheat,Barley,Sugarcane
,,,,23.85724032,82.22572988,,7.382762603,90.0,56.0,42.0,,,,195.0948311,rice,Neutral,Wheat,Barley,Sugarcane
,,,,21.97199397,81.89918197,,5.658169482,90.0,60.0,43.0,,,,227.3637009,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.22916897,83.83625819,,5.543360238,90.0,52.0,36.0,,,,286.5083725,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,23.44676801,84.79352417,,6.215109715,90.0,38.0,39.0,,,,283.9338466,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.65553461,83.47021081,,7.120272972,90.0,54.0,38.0,,,,217.3788583,rice,Neutral,Wheat,Barley,Sugarcane
,,,,24.44345477,82.45432595,,5.950647577,90.0,36.0,45.0,,,,267.9761948,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,20.2801937,82.1235421,,7.236705436,90.0,46.0,40.0,,,,191.9535738,rice,Neutral,Wheat,Barley,Sugarcane
,,,,21.7238313,80.2389895,,6.501697816,90.0,55.0,35.0,,,,277.9626192,rice,Neutral,Wheat,Barley,Sugarcane
,,,,20.41447029,82.20802629,,7.592490617,90.0,40.0,38.0,,,,245.1511304,rice,Alkaline,Cotton,Mustard,Pearl Millet
,,,,25.75528612,83.51827127,,5.875345751,90.0,58.0,45.0,,,,245.6626799,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,20.61521424,83.77345559,,6.932400225,90.0,58.0,38.0,,,,279.5451717,rice,Neutral,Wheat,Barley,Sugarcane
,,,,21.84106875,80.72886384,,6.946209881,90.0,36.0,42.0,,,,202.3838319,rice,Neutral,Wheat,Barley,Sugarcane
,,,,20.08369642,83.29114712,,5.739175027,90.0,47.0,42.0,,,,263.6372176,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.45802087,82.74835604,,6.738652179,90.0,41.0,36.0,,,,182.5616319,rice,Neutral,Wheat,Barley,Sugarcane
,,,,21.14347496,80.33502926,,5.594819626,90.0,54.0,37.0,,,,198.6730942,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.78720567,82.11124033,,6.946636369,90.0,59.0,35.0,,,,243.5120414,rice,Neutral,Wheat,Barley,Sugarcane
,,,,23.64124821,80.28597873,,5.012139669,90.0,46.0,41.0,,,,263.1103304,rice,Acidic,Tea,Potato,Pineapple
,,,,23.43191632,80.56887849,,6.363472208,90.0,56.0,37.0,,,,269.5039162,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.97669518,83.891805,,6.880431223,90.0,52.0,41.0,,,,204.8001847,rice,Neutral,Wheat,Barley,Sugarcane
,,,,22.72791041,82.1706881,,7.300410836,90.0,45.0,38.0,,,,260.8875056,rice,Neutral,Wheat,Barley,Sugarcane
,,,,24.87300744,82.84022551,,6.587918708,90.0,42.0,37.0,,,,295.6094492,rice,Neutral,Wheat,Barley,Sugarcane
,,,,21.32376327,83.00320459,,7.283736617,90.0,43.0,42.0,,,,192.3197536,rice,Neutral,Wheat,Barley,Sugarcane
,,,,26.29465461,84.56919326,,7.023936392,90.0,54.0,36.0,,,,257.4914906,rice,Neutral,Wheat,Barley,Sugarcane
,,,,22.2286982,81.85872947,,6.939083505,90.0,36.0,45.0,,,,278.0791793,rice,Neutral,Wheat,Barley,Sugarcane
,,,,26.73072391,81.78596776,,7.868474653,90.0,47.0,44.0,,,,280.4044392,rice,Alkaline,Cotton,Mustard,Pearl Millet
,,,,24.88921174,81.97927117,,5.005306977,90.0,35.0,38.0,,,,185.9461429,rice,Acidic,Tea,Potato,Pineapple
,,,,26.88444878,81.46033732,,6.136131869,90.0,36.0,37.0,,,,194.5766559,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,22.67846116,83.72874389,,7.524080076,90.0,41.0,38.0,,,,200.9133156,rice,Alkaline,Cotton,Mustard,Pearl Millet
,,,,26.08867875,80.37979919,,5.706943251,90.0,57.0,43.0,,,,182.9043504,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.42977518,82.94682591,,5.758506323,90.0,45.0,35.0,,,,195.3574542,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.40323239,81.05635517,,6.349606327,90.0,53.0,43.0,,,,223.3671883,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.04371967,84.96907151,,5.999969026,90.0,43.0,39.0,,,,186.7536773,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.2827223,80.54372813,,5.453592032,90.0,58.0,39.0,,,,220.1156708,rice,Acidic,Tea,Potato,Pineapple
,,,,22.08576562,83.47038318,,6.372576327,90.0,60.0,38.0,,,,231.7364957,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,23.28617173,81.43321641,,5.105588355,90.0,43.0,38.0,,,,242.3170629,rice,Acidic,Tea,Potato,Pineapple
,,,,25.48591986,81.40633547,,5.935344406,90.0,50.0,44.0,,,,182.6549356,rice,Slightly Acidic,Rice,Maize,Groundnut
,,,,23.67575393,81.03569343,,5.17782304,90.0,53.0,42.0,,,,233.7034975,rice,Acidic,Tea,Potato,Pineapple
,,,,20.82477109,84.1341879,,6.462391607,90.0,50.0,40.0,,,,230.2242223,rice,Slightly Acidic,Rice,Maize,Groundnut
